local_datetime,corridor_id,direction,average_delay,average_traveltime,average_speed
10/23/2024 19:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,49.4
10/23/2024 20:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.6,44.1
10/23/2024 20:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.2
10/23/2024 21:00,sagebrushave_to_eisenhowerdr,NB,0,0.6,44.3
10/23/2024 21:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.6
10/23/2024 22:00,sagebrushave_to_eisenhowerdr,NB,0,0.58,45.9
10/23/2024 22:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,49
10/23/2024 23:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.59,45.2
10/23/2024 23:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,49.9
10/24/2024 0:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.68,39.5
10/24/2024 0:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48.3
10/24/2024 1:00,sagebrushave_to_eisenhowerdr,NB,0,0.57,46.2
10/24/2024 1:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.4
10/24/2024 2:00,sagebrushave_to_eisenhowerdr,NB,0,0.59,44.4
10/24/2024 2:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.6
10/24/2024 3:00,sagebrushave_to_eisenhowerdr,NB,0,0.57,46.2
10/24/2024 3:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.9
10/24/2024 4:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.64,42
10/24/2024 4:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,49
10/24/2024 5:00,sagebrushave_to_eisenhowerdr,NB,0.06,0.63,42.1
10/24/2024 5:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,49.9
10/24/2024 6:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.65,40.6
10/24/2024 6:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,47.8
10/24/2024 7:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.71,38.3
10/24/2024 7:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.58,45.7
10/24/2024 8:00,sagebrushave_to_eisenhowerdr,NB,0.18,0.84,32.2
10/24/2024 8:00,eisenhowerdr_to_sagebrushave,SB,0.02,0.59,44.8
10/24/2024 9:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.69,39.2
10/24/2024 9:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,47.7
10/24/2024 10:00,sagebrushave_to_eisenhowerdr,NB,0.1,0.72,37.4
10/24/2024 10:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.6
10/24/2024 11:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.65,41.9
10/24/2024 11:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.8
10/24/2024 12:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.67,39.6
10/24/2024 12:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.57,46.4
10/24/2024 13:00,sagebrushave_to_eisenhowerdr,NB,0.06,0.65,41.3
